true_rho,realised_rho,theta,movers,deployed_rho,k,median_km,p90_km,within_150km,state_acc,region_acc,logscore,calib_err,cover50,cover80,cover95
0.05,0.04837772540462391,0.2109375,165,0.13,5,939.7670656091766,3430.406086888557,0.15,0.16916666666666666,0.31416666666666665,-9.008002485180105,0.06416666666666666,0.605,0.8708333333333333,0.9666666666666667
0.05,0.04837772540462391,0.2109375,165,0.13,8,793.6148068228711,3073.898014267683,0.175,0.22333333333333333,0.35583333333333333,-8.879508244519274,0.08333333333333333,0.6516666666666666,0.8766666666666667,0.9716666666666667
0.05,0.04837772540462391,0.2109375,165,0.13,12,652.0473601886688,2786.6197240220235,0.19166666666666668,0.255,0.4008333333333333,-8.776471490770978,0.09083333333333332,0.6633333333333333,0.8833333333333333,0.9758333333333333
0.05,0.04837772540462391,0.2109375,165,0.13,16,653.1883425726314,2869.17305855312,0.18583333333333332,0.25166666666666665,0.3883333333333333,-8.722742973231545,0.09472222222222222,0.67,0.8883333333333333,0.9758333333333333
0.05,0.04837772540462391,0.2109375,165,0.13,20,642.2718350587359,2878.4408063781425,0.185,0.25833333333333336,0.3958333333333333,-8.688273116396028,0.09833333333333331,0.6725,0.8933333333333333,0.9791666666666666
0.05,0.04837772540462391,0.2109375,165,0.177,5,988.1654103148533,3508.1453936921557,0.14083333333333334,0.1525,0.2891666666666667,-9.059217256898682,0.06333333333333335,0.6033333333333334,0.87,0.9666666666666667
0.05,0.04837772540462391,0.2109375,165,0.177,8,896.024071760784,3217.951935482548,0.15833333333333333,0.19583333333333333,0.31916666666666665,-8.967056478993923,0.07916666666666665,0.64,0.8775,0.97
0.05,0.04837772540462391,0.2109375,165,0.177,12,815.0631536646821,2882.60545170178,0.16666666666666666,0.2175,0.3441666666666667,-8.898302952836174,0.08666666666666663,0.6583333333333333,0.8775,0.9741666666666666
0.05,0.04837772540462391,0.2109375,165,0.177,16,863.8727460207228,3116.119543503702,0.15833333333333333,0.20666666666666667,0.3325,-8.866152688018587,0.08861111111111108,0.6566666666666666,0.8833333333333333,0.9758333333333333
0.05,0.04837772540462391,0.2109375,165,0.177,20,871.6158806420005,3294.444084166528,0.14833333333333334,0.19583333333333333,0.325,-8.845341920229622,0.09277777777777778,0.6625,0.8883333333333333,0.9775
0.1,0.09989052603433014,0.287109375,165,0.0,5,784.638901079348,3285.7267305446194,0.17833333333333334,0.21333333333333335,0.365,-8.840446864445779,0.052500000000000026,0.5933333333333334,0.8525,0.9616666666666667
0.1,0.09989052603433014,0.287109375,165,0.0,8,574.7578314406855,2575.6805818318694,0.2325,0.30916666666666665,0.4475,-8.548210917634343,0.05722222222222221,0.6133333333333333,0.8525,0.9558333333333333
0.1,0.09989052603433014,0.287109375,165,0.0,12,412.33122110309205,2394.1239334316488,0.2916666666666667,0.3883333333333333,0.5483333333333333,-8.264617117425969,0.053611111111111054,0.6083333333333333,0.8416666666666667,0.9391666666666667
0.1,0.09989052603433014,0.287109375,165,0.0,16,339.7836696237309,2242.5336847767194,0.3358333333333333,0.4175,0.5841666666666666,-8.067879886585756,0.05749999999999996,0.6108333333333333,0.8366666666666667,0.925
0.1,0.09989052603433014,0.287109375,165,0.0,20,270.88388660185916,2158.6373113186673,0.3933333333333333,0.4716666666666667,0.6266666666666667,-7.9036342494837815,0.052222222222222205,0.5991666666666666,0.8291666666666667,0.9216666666666666
0.1,0.09989052603433014,0.287109375,165,0.05,5,880.9857349253755,3359.688768267246,0.16166666666666665,0.1875,0.3383333333333333,-8.9101498719197,0.06305555555555557,0.6066666666666667,0.8641666666666666,0.9683333333333334
0.1,0.09989052603433014,0.287109375,165,0.05,8,640.1424508316275,2792.565323032832,0.21083333333333334,0.2816666666666667,0.4166666666666667,-8.689671601476652,0.07611111111111109,0.6391666666666667,0.87,0.9691666666666666
0.1,0.09989052603433014,0.287109375,165,0.05,12,494.2075141900473,2529.053203184742,0.25333333333333335,0.3383333333333333,0.4925,-8.486388676650284,0.08138888888888889,0.6533333333333333,0.8733333333333333,0.9675
0.1,0.09989052603433014,0.287109375,165,0.05,16,413.1575404659709,2315.4552018286995,0.2866666666666667,0.36583333333333334,0.5266666666666666,-8.345911831535696,0.08527777777777779,0.6658333333333334,0.8783333333333333,0.9616666666666667
0.1,0.09989052603433014,0.287109375,165,0.05,20,388.649622867941,2396.274964893872,0.2916666666666667,0.37666666666666665,0.5366666666666666,-8.249257699267371,0.09722222222222225,0.685,0.8933333333333333,0.9633333333333334
